41
# x y z
-20	0	0
-19	0	0
-18	0	0
-17	0	0
-16	0	0
-15	0	0
-14	0	0
-13	0	0
-12	0	0
-11	0	0
-10	0	0
-9	0	0
-8	0	0
-7	0	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
3	4	6	7	2.50000367575080e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.16850952159183e+03	0.00000000000000e+00	1
4	5	7	8	2.50000368234737e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.10414604154591e+03	0.00000000000000e+00	1
5	6	8	9	2.50000372151151e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	1.99736989054724e+03	0.00000000000000e+00	1
6	7	9	10	2.50000371043458e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.06800695583483e+03	0.00000000000000e+00	1
7	8	10	11	2.50000372175354e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.03423868220912e+03	0.00000000000000e+00	1
8	9	11	12	2.50000368063358e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.01109071925124e+03	0.00000000000000e+00	1
9	10	12	13	2.50000366273767e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.03126324025801e+03	0.00000000000000e+00	1
10	11	13	14	2.50000365879262e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.03003373297627e+03	0.00000000000000e+00	1
11	12	14	15	2.50000368832913e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.01098223240178e+03	0.00000000000000e+00	1
12	13	15	16	2.50000370846731e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.03403029805919e+03	0.00000000000000e+00	1
13	14	16	17	2.50000370910102e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	1.98891690905932e+03	0.00000000000000e+00	1
14	15	17	18	2.50000368503116e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.00231894899801e+03	0.00000000000000e+00	1
15	16	18	19	2.50000364215287e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.07344287220927e+03	0.00000000000000e+00	1
16	17	19	20	2.50000362816309e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	1.96158683725756e+03	0.00000000000000e+00	1
17	18	20	21	2.50000362903792e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.09124116207945e+03	0.00000000000000e+00	1
18	19	21	22	2.50000366380659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	1.99981908626774e+03	0.00000000000000e+00	1
19	20	22	23	2.50000364755591e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.03804812676659e+03	0.00000000000000e+00	1
20	21	23	24	2.50000365999528e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.00678811090660e+03	0.00000000000000e+00	1
21	22	24	25	2.50000361919050e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.01306972225777e+03	0.00000000000000e+00	1
22	23	25	26	2.50000361308028e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	1.98937742181022e+03	0.00000000000000e+00	1
23	24	26	27	2.50000363793816e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.15360372192632e+03	0.00000000000000e+00	1
24	25	27	28	2.50000371609484e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	1.94026574224818e+03	0.00000000000000e+00	1
25	26	28	29	2.50000377730024e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.06531013637099e+03	0.00000000000000e+00	1
26	27	29	30	2.50000375301369e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.01059165815794e+03	0.00000000000000e+00	1
27	28	30	31	2.50000367380615e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.02406429228907e+03	0.00000000000000e+00	1
28	29	31	32	2.50000361485896e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.12471416949838e+03	0.00000000000000e+00	1
29	30	32	33	2.50000362320918e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.01653820169207e+03	0.00000000000000e+00	1
30	31	33	34	2.50000365360625e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.10007329473846e+03	0.00000000000000e+00	1
31	32	34	35	2.50000370417175e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.06696226955433e+03	0.00000000000000e+00	1
32	33	35	36	2.50000369939508e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.07380648574884e+03	0.00000000000000e+00	1
33	34	36	37	2.50000371444856e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.02351375736179e+03	0.00000000000000e+00	1
34	35	37	38	2.50000367785310e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.04548095181616e+03	0.00000000000000e+00	1
35	36	38	39	2.50000367276491e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.02357534447015e+03	0.00000000000000e+00	1
36	37	39	40	2.50000367946374e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.14147926843469e+03	0.00000000000000e+00	1
37	38	40	41	2.50000371534884e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	2.11334896641086e+03	0.00000000000000e+00	1
1	2	5	6	2.50000934286596e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.04786325861495e+03	0.00000000000000e+00	1
2	3	6	7	2.50000929141946e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.96023792233633e+03	0.00000000000000e+00	1
3	4	7	8	2.50000928861966e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.97639561432156e+03	0.00000000000000e+00	1
4	5	8	9	2.50000934041787e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.01139488844501e+03	0.00000000000000e+00	1
5	6	9	10	2.50000930861489e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.98934499573013e+03	0.00000000000000e+00	1
6	7	10	11	2.50000929115750e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.99088390469086e+03	0.00000000000000e+00	1
7	8	11	12	2.50000930589712e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.97295223722832e+03	0.00000000000000e+00	1
8	9	12	13	2.50000923187634e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.07432852336865e+03	0.00000000000000e+00	1
9	10	13	14	2.50000919779355e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.04222259079104e+03	0.00000000000000e+00	1
10	11	14	15	2.50000923250823e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.01685653220189e+03	0.00000000000000e+00	1
11	12	15	16	2.50000926753980e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.00812160190476e+03	0.00000000000000e+00	1
12	13	16	17	2.50000925666429e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.07880378540817e+03	0.00000000000000e+00	1
13	14	17	18	2.50000930321292e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.02168838676887e+03	0.00000000000000e+00	1
14	15	18	19	2.50000927074041e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.02056652014870e+03	0.00000000000000e+00	1
15	16	19	20	2.50000919419224e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.00562670034080e+03	0.00000000000000e+00	1
16	17	20	21	2.50000917455313e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.04534704415587e+03	0.00000000000000e+00	1
17	18	21	22	2.50000922660809e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.00506520489027e+03	0.00000000000000e+00	1
18	19	22	23	2.50000920632769e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.02904772140124e+03	0.00000000000000e+00	1
19	20	23	24	2.50000923768898e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.08157043382186e+03	0.00000000000000e+00	1
20	21	24	25	2.50000931679120e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.04859692042182e+03	0.00000000000000e+00	1
21	22	25	26	2.50000931597047e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.03239475463101e+03	0.00000000000000e+00	1
22	23	26	27	2.50000944384469e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.01557217014141e+03	0.00000000000000e+00	1
23	24	27	28	2.50000972643222e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.88210603626825e+03	0.00000000000000e+00	1
24	25	28	29	2.50000998748451e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.83502354342270e+03	0.00000000000000e+00	1
25	26	29	30	2.50000991750384e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.88790379846581e+03	0.00000000000000e+00	1
26	27	30	31	2.50000961298314e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.97158875460788e+03	0.00000000000000e+00	1
27	28	31	32	2.50000921853977e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.09273744608153e+03	0.00000000000000e+00	1
28	29	32	33	2.50000901665625e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.05629154809507e+03	0.00000000000000e+00	1
29	30	33	34	2.50000905681715e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.09686402709280e+03	0.00000000000000e+00	1
30	31	34	35	2.50000917912618e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.03932150565166e+03	0.00000000000000e+00	1
31	32	35	36	2.50000920752898e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.08890872066389e+03	0.00000000000000e+00	1
32	33	36	37	2.50000925417732e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.06048876793633e+03	0.00000000000000e+00	1
33	34	37	38	2.50000930487569e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.06570384355432e+03	0.00000000000000e+00	1
34	35	38	39	2.50000926539161e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.03140769463537e+03	0.00000000000000e+00	1
35	36	39	40	2.50000927557682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	2.01548911581298e+03	0.00000000000000e+00	1
36	37	40	41	2.50000933183524e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	1.97914511155816e+03	0.00000000000000e+00	1
1	2	6	7	2.50001874483991e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.95216492179646e+03	0.00000000000000e+00	1
2	3	7	8	2.50001866267354e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.98129184084422e+03	0.00000000000000e+00	1
3	4	8	9	2.50001872357416e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.04419040824880e+03	0.00000000000000e+00	1
4	5	9	10	2.50001865172852e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.01748745228539e+03	0.00000000000000e+00	1
5	6	10	11	2.50001858705235e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.08811341600873e+03	0.00000000000000e+00	1
6	7	11	12	2.50001854620287e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.95636782583076e+03	0.00000000000000e+00	1
7	8	12	13	2.50001853897787e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.04357001881335e+03	0.00000000000000e+00	1
8	9	13	14	2.50001840329690e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.11656449215137e+03	0.00000000000000e+00	1
9	10	14	15	2.50001843550658e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.11421738403876e+03	0.00000000000000e+00	1
10	11	15	16	2.50001852856338e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.05101290189998e+03	0.00000000000000e+00	1
11	12	16	17	2.50001860083874e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.09605471913365e+03	0.00000000000000e+00	1
12	13	17	18	2.50001874799591e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.06628718313819e+03	0.00000000000000e+00	1
13	14	18	19	2.50001892840900e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.00575294648972e+03	0.00000000000000e+00	1
14	15	19	20	2.50001893032143e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.04014911203861e+03	0.00000000000000e+00	1
15	16	20	21	2.50001886818692e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.96931737324094e+03	0.00000000000000e+00	1
16	17	21	22	2.50001899733189e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	2.03118702314014e+03	0.00000000000000e+00	1
17	18	22	23	2.50001904934753e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.91668856233706e+03	0.00000000000000e+00	1
18	19	23	24	2.50001919542681e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.92026231911236e+03	0.00000000000000e+00	1
19	20	24	25	2.50001949025284e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.98867016253888e+03	0.00000000000000e+00	1
20	21	25	26	2.50001987566227e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.89689805682917e+03	0.00000000000000e+00	1
21	22	26	27	2.50002028180756e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.86326722786424e+03	0.00000000000000e+00	1
22	23	27	28	2.50002113904302e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.83157498827965e+03	0.00000000000000e+00	1
23	24	28	29	2.50002199088467e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.69127498172910e+03	0.00000000000000e+00	1
24	25	29	30	2.50002204721519e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.67129773250368e+03	0.00000000000000e+00	1
25	26	30	31	2.50002119126138e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	1.75030272939369e+03	0.00000000000000e+00	1
