Concatenation of several data files in RES2DINV
  5.0000
3
614
0
0
    825.0000,      5.0000,    5.000000     166.1300 
    830.0000,      5.0000,    5.000000     165.9400 
    835.0000,      5.0000,    5.000000     134.2800 
    840.0000,      5.0000,    5.000000     149.1900 
    845.0000,      5.0000,    5.000000     133.4100 
    850.0000,      5.0000,    5.000000     115.9700 
    855.0000,      5.0000,    5.000000     103.1100 
    860.0000,      5.0000,    5.000000     101.4000 
    865.0000,      5.0000,    5.000000     105.6300 
    870.0000,      5.0000,    5.000000     118.1400 
    875.0000,      5.0000,    5.000000     106.9800 
    880.0000,      5.0000,    5.000000     118.4400 
    885.0000,      5.0000,    5.000000     125.0300 
    890.0000,      5.0000,    5.000000     107.5800 
    895.0000,      5.0000,    5.000000     128.8800 
    900.0000,      5.0000,    5.000000     102.9900 
    905.0000,      5.0000,    5.000000     165.1200 
    910.0000,      5.0000,    5.000000     112.9600 
    915.0000,      5.0000,    5.000000     167.3600 
    920.0000,      5.0000,    5.000000     189.5900 
    925.0000,      5.0000,    5.000000     158.1200 
    930.0000,      5.0000,    5.000000     193.5300 
    940.0000,      5.0000,    5.000000      80.9670 
    945.0000,      5.0000,    5.000000      63.6430 
    950.0000,      5.0000,    5.000000      70.5740 
    955.0000,      5.0000,    5.000000      48.3080 
    960.0000,      5.0000,    5.000000      48.6200 
    965.0000,      5.0000,    5.000000      43.4900 
    970.0000,      5.0000,    5.000000      22.6420 
    985.0000,      5.0000,    5.000000      28.0480 
    990.0000,      5.0000,    5.000000      30.9840 
    995.0000,      5.0000,    5.000000      42.1440 
   1000.0000,      5.0000,    5.000000      43.5550 
   1015.0000,      5.0000,    5.000000      58.2930 
   1020.0000,      5.0000,    5.000000      64.1800 
   1025.0000,      5.0000,    5.000000      77.8800 
   1030.0000,      5.0000,    5.000000      84.1740 
   1035.0000,      5.0000,    5.000000      77.6700 
   1040.0000,      5.0000,    5.000000      85.2250 
   1045.0000,      5.0000,    5.000000      65.9130 
   1050.0000,      5.0000,    5.000000      72.9140 
   1055.0000,      5.0000,    5.000000      73.5590 
   1060.0000,      5.0000,    5.000000      63.0970 
   1065.0000,      5.0000,    5.000000      63.9310 
    800.0000,     10.0000,    3.000000     108.6000 
    805.0000,     10.0000,    3.000000     111.9400 
    810.0000,     10.0000,    3.000000     106.7600 
    815.0000,     10.0000,    3.000000     114.6600 
    820.0000,     10.0000,    3.000000     130.3800 
    825.0000,     10.0000,    3.000000     135.5000 
    830.0000,     10.0000,    3.000000     138.3000 
    835.0000,     10.0000,    3.000000     121.5100 
    840.0000,     10.0000,    3.000000      94.9670 
    845.0000,     10.0000,    3.000000      93.1900 
    850.0000,     10.0000,    3.000000     100.9300 
    855.0000,     10.0000,    3.000000     107.1900 
    860.0000,     10.0000,    3.000000     106.2100 
    865.0000,     10.0000,    3.000000     107.3500 
    870.0000,     10.0000,    3.000000     118.2800 
    875.0000,     10.0000,    3.000000     113.6400 
    880.0000,     10.0000,    3.000000     111.5900 
    885.0000,     10.0000,    3.000000      95.4320 
    890.0000,     10.0000,    3.000000     101.3100 
    895.0000,     10.0000,    3.000000     163.9900 
    900.0000,     10.0000,    3.000000     173.3800 
    905.0000,     10.0000,    3.000000     177.4900 
    910.0000,     10.0000,    3.000000     180.0900 
    915.0000,     10.0000,    3.000000     219.2900 
    920.0000,     10.0000,    3.000000     208.6900 
    925.0000,     10.0000,    3.000000     141.0000 
    930.0000,     10.0000,    3.000000      57.5340 
    935.0000,     10.0000,    3.000000      47.6240 
    940.0000,     10.0000,    3.000000      53.1190 
    945.0000,     10.0000,    3.000000      51.8990 
    950.0000,     10.0000,    3.000000      42.0660 
    955.0000,     10.0000,    3.000000      35.5630 
    975.0000,     10.0000,    3.000000      24.4340 
    980.0000,     10.0000,    3.000000      31.5420 
    985.0000,     10.0000,    3.000000      34.1250 
    990.0000,     10.0000,    3.000000      40.7940 
    995.0000,     10.0000,    3.000000      44.2910 
   1005.0000,     10.0000,    3.000000      44.8720 
   1015.0000,     10.0000,    3.000000      72.2600 
   1020.0000,     10.0000,    3.000000      71.5600 
   1025.0000,     10.0000,    3.000000      79.6760 
   1030.0000,     10.0000,    3.000000      83.2570 
   1040.0000,     10.0000,    3.000000      68.3920 
   1045.0000,     10.0000,    3.000000      70.0220 
   1050.0000,     10.0000,    3.000000      72.3120 
    800.0000,     10.0000,    4.000000      87.2860 
    805.0000,     10.0000,    4.000000      87.8100 
    810.0000,     10.0000,    4.000000      86.2680 
    815.0000,     10.0000,    4.000000      94.2200 
    820.0000,     10.0000,    4.000000     112.5300 
    825.0000,     10.0000,    4.000000     100.1000 
    830.0000,     10.0000,    4.000000      80.5620 
    835.0000,     10.0000,    4.000000      78.4420 
    840.0000,     10.0000,    4.000000      77.5220 
    845.0000,     10.0000,    4.000000      86.7290 
    850.0000,     10.0000,    4.000000      91.4140 
    855.0000,     10.0000,    4.000000      93.6660 
    860.0000,     10.0000,    4.000000     100.1200 
    865.0000,     10.0000,    4.000000      97.0460 
    870.0000,     10.0000,    4.000000      97.7840 
    875.0000,     10.0000,    4.000000      84.2620 
    880.0000,     10.0000,    4.000000      86.4940 
    885.0000,     10.0000,    4.000000     110.2000 
    890.0000,     10.0000,    4.000000     122.9800 
    895.0000,     10.0000,    4.000000     193.3200 
    900.0000,     10.0000,    4.000000     209.2500 
    905.0000,     10.0000,    4.000000     194.4000 
    910.0000,     10.0000,    4.000000     199.6100 
    915.0000,     10.0000,    4.000000     155.2100 
    920.0000,     10.0000,    4.000000      76.7580 
    925.0000,     10.0000,    4.000000      59.5760 
    930.0000,     10.0000,    4.000000      40.0110 
    935.0000,     10.0000,    4.000000      33.5920 
    940.0000,     10.0000,    4.000000      36.8850 
    955.0000,     10.0000,    4.000000      57.4750 
    965.0000,     10.0000,    4.000000      26.7040 
    970.0000,     10.0000,    4.000000      21.6070 
    975.0000,     10.0000,    4.000000      29.0990 
    980.0000,     10.0000,    4.000000      32.2830 
    985.0000,     10.0000,    4.000000      32.5440 
    990.0000,     10.0000,    4.000000      33.9640 
    995.0000,     10.0000,    4.000000      41.3010 
   1005.0000,     10.0000,    4.000000      47.9520 
   1015.0000,     10.0000,    4.000000      68.0280 
   1020.0000,     10.0000,    4.000000      68.2870 
   1025.0000,     10.0000,    4.000000      72.1020 
   1030.0000,     10.0000,    4.000000      72.5030 
   1035.0000,     10.0000,    4.000000      71.0400 
   1040.0000,     10.0000,    4.000000      62.9410 
    810.0000,     15.0000,    3.000000      73.9050 
    815.0000,     15.0000,    3.000000      58.1770 
    825.0000,     15.0000,    3.000000      59.9920 
    830.0000,     15.0000,    3.000000      67.8380 
    835.0000,     15.0000,    3.000000      67.6590 
    840.0000,     15.0000,    3.000000      75.0630 
    845.0000,     15.0000,    3.000000      77.9500 
    850.0000,     15.0000,    3.000000      83.3330 
    855.0000,     15.0000,    3.000000      79.7110 
    860.0000,     15.0000,    3.000000      73.2030 
    865.0000,     15.0000,    3.000000      76.6370 
    870.0000,     15.0000,    3.000000      75.1400 
