1 2549169.446558493 5569435.739421761 443.0513346213562
2 2549164.502429164 5569434.869157668 443.18375075297075
3 2549159.5582998297 5569433.998893575 443.3510386435544
4 2549154.614170508 5569433.128629474 443.6995009493726
5 2549149.6700411737 5569432.258365379 443.9544361146787
6 2549144.72591185 5569431.388101287 444.23001027567574
7 2549139.781782518 5569430.517837184 444.52306430869373
8 2549134.837653194 5569429.647573092 444.80091318052126
9 2549129.9339618967 5569428.718521171 445.12970237021443
10 2549125.0302706095 5569427.789469252 445.46234928469715
11 2549120.126579323 5569426.860417333 445.8028253320345
12 2549115.2228880357 5569425.931365416 446.18866115282697
13 2549110.319196748 5569425.002313497 446.583044092047
14 2549105.415505461 5569424.073261579 447.0081263180916
15 2549100.5118141742 5569423.14420966 447.5381528543561
16 2549095.6081228773 5569422.215157739 448.0811766681809
17 2549090.7253975538 5569421.264174617 448.5065104207157
18 2549085.84267222 5569420.313191502 448.8500049579063
19 2549080.9599468955 5569419.362208392 449.1320215384867
20 2549076.077221563 5569418.411225267 449.54031792204626
21 2549071.1944961995 5569417.4602421485 450.0170632667809
22 2549066.3117709146 5569416.509259043 450.4756751416043
23 2549061.4290455333 5569415.558275909 450.90364033938164
24 2549056.546320248 5569414.607292805 451.3355841565222
25 2549168.166150307 5569443.023644255 444.00996581234665
26 2549163.1458064327 5569442.122574006 444.11538789621727
27 2549158.125462563 5569441.221503747 444.24868365409
28 2549153.105118685 5569440.3204334965 444.40899186490003
29 2549148.084774817 5569439.419363248 444.7115753114157
30 2549143.064430941 5569438.518292989 444.9848944657528
31 2549138.0440870626 5569437.617222738 445.22410540644006
32 2549133.023743197 5569436.71615248 445.482841778848
33 2549128.171486954 5569435.868914167 445.7199362925707
34 2549123.3192307213 5569435.021675855 445.92983962021987
35 2549118.466974489 5569434.174437544 446.35104599303503
36 2549113.6147182486 5569433.327199222 446.6931030899583
37 2549108.7624620153 5569432.47996091 447.03516018701816
38 2549103.9102057833 5569431.632722599 447.4331429186792
39 2549099.0579495407 5569430.785484286 447.90493286481086
40 2549094.2056933083 5569429.9382459745 448.37835912353654
41 2549089.3297424265 5569428.951922719 448.8336554695718
42 2549084.453791535 5569427.965599462 449.1656134045987
43 2549079.5778406532 5569426.979276207 449.45724387668315
44 2549074.7018897696 5569425.9929529615 449.7359219120252
45 2549069.825938918 5569425.006629711 450.1520392603618
46 2549064.9499880164 5569424.020306452 450.57403662625575
47 2549060.0740371156 5569423.033983192 451.0006456289976
48 2549055.198086212 5569422.047659944 451.38913504496736
49 2549166.5890130578 5569450.615334442 445.0234903838815
50 2549161.681739277 5569449.671301641 445.0889730436666
51 2549156.7744654925 5569448.727268849 445.2031104860471
52 2549151.8671917124 5569447.783236047 445.3453179054063
53 2549146.959917932 5569446.839203245 445.51563177746425
54 2549142.0526441494 5569445.895170453 445.76793173212747
55 2549137.145370369 5569444.951137652 445.9965605730058
56 2549132.2380965883 5569444.00710485 446.2251894138841
57 2549127.330822806 5569443.063072058 446.4514768983703
58 2549122.423549026 5569442.119039256 446.6436304062245
59 2549117.5336737693 5569441.2265435215 446.853048860801
60 2549112.6437985026 5569440.334047784 447.2149102780628
61 2549107.7539232466 5569439.441552049 447.5280524251018
62 2549102.8640479804 5569438.549056311 447.8206562459834
63 2549097.9741727225 5569437.656560586 448.1448934419875
64 2549093.0842974563 5569436.7640648475 448.62688535433114
65 2549088.1944222 5569435.871569112 449.0478060120507
66 2549083.3045469336 5569434.9790733745 449.31935006405513
67 2549078.414671677 5569434.086577638 449.56925595440083
68 2549073.491809535 5569433.182457261 449.8884743435795
69 2549068.5689474028 5569432.278336885 450.26740986427006
70 2549063.646085261 5569431.374216508 450.65889066681723
71 2549058.7232231204 5569430.470096122 451.03180048338453
72 2549053.8003609786 5569429.565975743 451.40471029995734
73 2549165.284395575 5569457.976241761 446.0242631703435
74 2549160.3259790926 5569457.082438561 446.0941700398016
75 2549155.367562606 5569456.18863536 446.14091327081337
76 2549150.40914613 5569455.294832162 446.27846246788175
77 2549145.4507296444 5569454.401028961 446.39389079082196
78 2549140.4923131685 5569453.507225762 446.54040564593964
79 2549135.5338966823 5569452.613422562 446.90746650009305
80 2549130.575480197 5569451.719619362 447.3038126368281
81 2549125.7000669674 5569450.81993959 447.4409918004705
